scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence
197,cloud000985.pcd,16.16420595391781,-10.47600098776317,-3.862992693294122,2.2274449262696674,127.62319337308078,0.2607876755199587
198,cloud000990.pcd,16.178376300433086,-10.552492618470076,-3.9413481520477642,2.0529120010702346,117.62319337308078,0.2604055996769928
199,cloud000995.pcd,16.051137883714567,-10.331782681918039,-3.8136998687668338,2.2274449262696674,127.62319337308078,0.2615185081481638
200,cloud001000.pcd,16.22249861420727,-10.503003754074385,-3.8584466469186087,2.0529120010702346,117.62319337308078,0.2584014584344959
201,cloud001005.pcd,16.36710577228725,-10.665356660657087,-3.927418597626689,2.2274449262696674,127.62319337308078,0.25787337214328343
202,cloud001010.pcd,16.49815153795784,-10.814160444187031,-3.9877420689271004,2.0529120010702346,117.62319337308078,0.2571375175471272
203,cloud001015.pcd,16.64576696694289,-11.031567711991507,-4.06997057617144,2.2274449262696674,127.62319337308078,0.2587322249341818
204,cloud001020.pcd,16.744986088377647,-11.135919831837942,-4.102324276086921,2.0529120010702346,117.62319337308078,0.2577232571093311
205,cloud001025.pcd,17.090768901052545,-11.618435221282411,-4.286934957951309,2.2274449262696674,127.62319337308078,0.25798305730009696
206,cloud001030.pcd,17.338760611640197,-11.964163771380116,-4.448558644350397,2.0529120010702346,117.62319337308078,0.2585053933227219
207,cloud001035.pcd,17.434039457233837,-12.087597103273849,-4.47025942135975,2.2274449262696674,127.62319337308078,0.25534178185009876
208,cloud001040.pcd,17.53221619102407,-12.224718010711456,-4.500557941881834,2.0529120010702346,117.62319337308078,0.2580678890149562
209,cloud001045.pcd,17.77549627252045,-12.594346128505194,-4.674545838483418,2.2274449262696674,127.62319337308078,0.2590299029500251
210,cloud001050.pcd,17.879123381271214,-12.68002258391643,-4.66632416030014,2.0529120010702346,117.62319337308078,0.2592747472801255
